dc:identifier,dc:name,ayto:url_imagen,dc:description,ayto:descrip_es,ayto:descrip_en,ayto:direccion,ayto:telefono,ayto:email,ayto:website,ayto:blog,ayto:facebook,ayto:twitter,ayto:googlePlus,ayto:instagram,ayto:longitud,ayto:latitud,ayto:id_categoria,ayto:categoria,ayto:ico_categoria,ayto:accesible,ayto:fecha_modificacion,dc:modified,uri
RES3098,Casa Ajero,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,,,,"Calle de Daoíz y Velarde\, 18",942 21 83 86,,,,,,https://plus.google.com/110582680263786110690,," -3.801242603435526",43.46304745439959,9,Restaurantes,,0,2015-07-31T11:13:36.000Z,2017-10-31T15:02:07.58Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3098.csv
RES3096,Restaurante Bar Cantabria,http://ar.smartsantander.eu/butler/server/photos/3096.jpg,"El restaurante Cantabria es un establecimiento que ofrece cocina tradicional y casera con gran variedad de carnes y pescados del país\, además de una amplia carta de picoteo y una vinoteca de calidad.","El restaurante Cantabria es un establecimiento que ofrece cocina tradicional y casera con gran variedad de carnes y pescados del país\, además de una amplia carta de picoteo y una vinoteca de calidad. \n\nDestacan los embutidos ibéricos y los quesos de Cantabria. Alterna el cocido montañés y el lebaniego por días de la semana y por encargo también se preparan paellas.\n\nLa bodega destaca con más de 200 referencias.\n\nEstá ubicado en el Río de la Pila.\n",mj,Calle Río de la Pila nº 10,942221074,,,,,,https://plus.google.com/103240359779758078220/about,,-3.804410292323041,43.464538127038985,9,Restaurantes,,0,2015-08-13T11:26:15.000Z,2017-10-31T15:02:07.58Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3096.csv
RES3094,Mesón Campos,http://ar.smartsantander.eu/butler/server/photos/3094.jpg,"Mesón referente en rebozados\, chuletón\,  pescados y marisco.\nSituado en las inmediaciones de Puertochico\, el Mesón Campos dispone de varios comedores.","Mesón situado en las inmediaciones de Puertochico.\n\nEs referente en pescados y marisco y sus especialidades son la langosta\, las cigalas (cocidas)\, el rape y la merluza.\n\nEl restaurante dispone de varios comedores y un camarote para comidas de 10 personas.",,Calle Hernán Cortés nº 40,942314769,src.mesoncampos@gmail.com,,,https://www.facebook.com/pages/MesÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â³n-Campos/135383853224880,,https://plus.google.com/102315522054905484407/about?gl=es&hl=en,,-3.7973739728612372,43.463318068487986,9,Restaurantes,,0,2015-08-13T12:12:32.000Z,2017-10-31T15:02:07.58Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3094.csv
RES58,"Bodega La Montaña ",http://lira.tlmat.unican.es/RASan/butler/server/photos/58.jpg,"Bodega ubicada en el centro de la ciudad con comida casera\, pinchos raciones\, etc.","Espacio gastronómico para desayunar\, comer un buen potaje casero\, tomar unos pinchos\,  cenar unas raciones\, etc.\n\nUbicado en el centro de Santander\, en una calle peatonal. \n\nLocal que dispone de un amplio comedor.","Gastronomy space to have breakfast\, have a good home made potage\, have some ""pinchos"" or some rations for dinner\, etc.\n\nPlaced in the centre of Santander in a pedestrian street. \n\nIt has a large dining room.",Calle San Fernando nº 28,942233377,info@bodegalamontana.com,http://www.bodegalamontana.com/,,https://www.facebook.com/BodegaLaMontanaSantander?ref=stream,https://twitter.com/bodegalamontana,https://plus.google.com/u/0/ BodegaLaMontaÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â±a/posts,http://instagram.com/bodegalamontana/#,-3.8208864063187775,43.46027298768245,9,Restaurantes,,1,2015-07-24T11:05:50.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res58.csv
RES4001,Agua Salada,http://lira.tlmat.unican.es/RASan/butler/server/photos/3228.jpg,"Agua Salada es un restaurante de cocina de temporada en el que prima la frescura y calidad de sus ingredientes.  ","Agua Salada es un restaurante de cocina de temporada en el que prima la frescura y calidad de sus ingredientes.  ",Restaurant that offers traditional cuisine with an ample menu that changes according to seasonal products. To be outlined its dishes roasted on a wood fire of holm oak.\n\nIt has a heated and gardened outside terrace for smokers with capacity for 40 people and three inner dining rooms climate-controlled for 100 people.\n\nLa Hostería restaurant  has a parking lane for customers.,"C/ San Simón\, 2 ",942049387,aguasaladasantander@gmail.com,,,"  Agua Salada Santander",,,,-3.802580,43.464229,9,Restaurantes,,0,2016-11-24T10:14:20.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res4001.csv
RES3266,LA CASA DEL INDIANO,http://lira.tlmat.unican.es/RASan/butler/server/photos/3227.jpg,Sitio centrico en un mercado emblemático.,Sitio centrico en un mercado emblemático.,,"C/Hernan Cortes 4 ",942 07 46 60,rafa.hipodromo@gmail.com,www.casadelindiano.com,,,,,,-3.8043785423278677,43.46220811783085,9,Restaurantes,,0,2016-06-28T14:11:03.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3266.csv
RES3265,il Boccone,https://farm2.staticflickr.com/1674/25504259712_d79c68eb29.jpg,Bottega italiana: venta productos italianos pizza al corte y pasta fresca\n,"Venta de quesos y embutidos italianos a granel\, pizza al estilo a la romana\, pasta fresca producciÃ³n propia en varios formatos para cocinar a casa\, llevarla ya hecha o disfrutarla en el establecimiento\, menÃº degustacion\, vinos italianos\, postres caseros. Los sÃ¡bados y los domingos ITALIAN BRUNCH completo como una comida pero con las delicias propias de un desayuno productos italianos   \n",,calle burgos 9 bajo 8 39008 Santander,671555547,ilboccone@ilboccone.es,www.ilboccone.es,,,,,il_boccone_santander,-3.8150423,43.461267,9,Restaurantes,,0,2016-06-28T14:05:00.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3265.csv
RES3223,Dando la Brasa,,Especialistas en codina a la brasa,Especialistas en cocina a la brasa y en productos típicos de Cantabria.,Specialists in kitchen to the ember and in typical products of Cantabria.,C/ Calderón de la Barca nº 5,942313751,terrazasferry@hotmail.com,,,,,,,-3.808905399999958,43.4594071,9,Restaurantes,,0,2016-06-28T14:15:15.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3223.csv
RES3220,Bar Cos,https://farm2.staticflickr.com/1458/25070935002_21291d3f4d.jpg,Bar y restaurante especializado en pescados y mariscos,Restaurante especializado en pescados y mariscos con amplia oferta de productos frescos.,Restaurant specializing in fish and seafood with wide offer of fresh products.,C/ Calder\\u00f3n de la Barca n\\u00ba 9,942212168,terrazasferry@hotmail.com,http://www.bar-cos.com,,,,,,-3.80805399999997,43.4596531,9,Restaurantes,,0,2016-06-28T14:15:15.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3220.csv
RES3219,El Italiano,https://farm2.staticflickr.com/1605/24893347040_5770d1037c.jpg,Restaurante 100% Made in Italy,CIAO! Somos el nuevo restaurante italiano de Santander. Nos llamamos EL ITALIANO. Somos 100% Made in Italy.,CIAO! We are the new Italian restaurant of Santander. We are called THE ITALIAN. We are a 100 % Made in Italy.,C/ Calder\\u00f3n de la Barca n\\u00ba 9,942212168,terrazasferry@hotmail.com,http://www.elitaliano.es,,,,,,-3.808321,43.459598,9,Restaurantes,,0,2016-06-28T14:15:15.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3219.csv
RES3218,El Machi,https://farm2.staticflickr.com/1547/25008093112_85bc004a4c.jpg,Pescados y mariscos,"Pescados y mariscos\\n\\nAcepta reservas\, No requiere reservas\, Ideal para grupos\, Ideal para niños\, Para llevar y Mesas en el exterior","Fish and seafood \\nIt accepts reservations\, does not need reservations\, Ideal for groups\, Ideal for children\, take away and Tables in the exterior",C/ Calderón de la Barca nº 9,942218722,terrazasferry@hotmail.com,http://www.elmachi.es,,facebook.com/Taberna-Marinera-El-Machi,,,,-3.808261600000035,43.4595810,9,Restaurantes,,0,2016-06-28T14:15:15.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3218.csv
RES3156,Restaurante McDonald´s Las Llamas,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Restaurante de comida rápida con servicio de recogida en coche\, parking privado\, terraza y zona infantil de juegos cubierta.","Restaurante de comida rápida: hamburguesas\, patatas\, ensaladas\, refrescos\, postres\, helados\, café\, etc.\n\nDispone de servicio de recogida en coche\, parking privado\, terraza y zona infantil de juegos cubierta.",,Calle Libertad nº 1,942396704,lasllamas@mcdonaldscantabria.com,www.mcdonaldscantabria.com,,https://www.facebook.com/mcdonalds.cantabria.3,,,,-3.8094063625429726,43.47327114750214,9,Restaurantes,,0,2016-02-23T13:51:05.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3156.csv
RES3152,La Traida,http://lira.tlmat.unican.es/RASan/butler/server/photos/3152.jpg,,\n\n,mj,Paseo del General Dávila nº 326,942339187,,,,,,,,-3.83003788747817,43.46160317878877,9,Restaurantes,,0,2015-08-05T08:24:10.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3152.csv
RES3147,Restaurante Bar del Puerto,http://ar.smartsantander.eu/butler/server/photos/3147.jpg,"Restaurante fundado en los años 30 especializado en productos del mar\, especialmente pescados frescos y mariscos de la costa del Mar Cantábrico. Tiene aspecto marinero y ventanas panorámicas.","Restaurante fundado en los años 30 especializado en productos del mar\, especialmente pescados frescos y mariscos de la costa del Mar Cantábrico.\n\nCompletamente remodelado con aspecto marinero y ventanas panorámicas\, además del restaurante destaca su barra para degustar raciones.",,Calle Hernán Cortés nº 63,942213001,bardelpuerto@bardelpuerto.com,http://www.bardelpuerto.com/,,https://es-es.facebook.com/elpuertosantander,,,," -3.796867920532236",43.46333752631344,9,Restaurantes,,0,2016-02-23T13:33:51.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3147.csv
RES3146,La Taberna del Herrero,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Restaurante de cocina tradicional con carta de raciones\, tapas\, y menús\ntodos ellos elaborados con productos típicos castellanos. ","Restaurante de cocina tradicional con carta de raciones\, tapas\, y menús\ntodos ellos elaborados con productos típicos castellanos. \n\nSituado en la calle peatonal Rubio\, próximo al Ayuntamiento\, dispone de un local muy luminoso con barra y comedor.",,Calle del Rubio nº 4,"942055419 ",info@latabernadelherrero.es,http://www.latabernadelherrero.es/,,https://es-es.facebook.com/latabernadelherrero,,,,-3.811898429803364,43.462336590594035,9,Restaurantes,,0,2016-02-23T13:14:42.000Z,2017-10-31T15:02:07.579Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3146.csv
RES99,Restaurante Gelín,http://ar.smartsantander.eu/butler/server/photos/99.jpg,"Restaurante con más de medio siglo de vida que destaca por sus guisos\, carnes y mariscos. Su carta se completa con entrantes\, ensaladas\, carpaccios\, arroces\, etc. Todo ello junto al Corte Inglés.","Restaurante con más de medio siglo de vida que apuesta por una cocina selecta y elaborada\, ofreciendo un menú basado en la selección de los productos más frescos de la región.\n\nTodo en un entorno familiar que busca \ndisfrutar de guisos\, carne y mariscos.\n\nSu carta se completa con entrantes\, ensaladas\, carpaccios\, arroces\, postres\, etc.",,Avenida de Nueva Monataña nº 2,942332733,,www.restaurantegelin.com/,,www.facebook.com/rtegelin,,,,-3.8431109742167564,43.44003277871604,9,Restaurantes,,1,2016-02-23T11:46:17.000Z,2017-10-31T15:02:07.578Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res99.csv
RES98,Cervecería Hijos de Gelín,http://ar.smartsantander.eu/butler/server/photos/96.jpg,"Hijos de Gelín cuenta con un menú ejecutivo diario\, pinchos\, raciones\, etc. Todo ello junto al Corte Inglés.","Hijos de Gelín es un establecimiento que recoge la herencia hostelera de más de 50 años del conocido Restaurante Gelín en Montaña. \n\nCuenta con un menú ejecutivo diario\, pinchos\, raciones\, etc.\n\nUbicado junto al Corte Inglés\, el local dispone de acceso a internet abierto.",,Calle Francisco Tomás y Valiente nº 11,942762451,,www.hijosdegelin.com/,http://hijosdegelin.com/category/nuestras-cosas/,https://www.facebook.com/.../Hijos-De-Gelin,https://twitter.com/hijosdegelin,,,-3.8413759065905424,43.439080669933354,9,Restaurantes,,1,2016-02-23T11:28:52.000Z,2017-10-31T15:02:07.578Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res98.csv
RES96,Restaurante Cormoran,http://ar.smartsantander.eu/butler/server/photos/96.jpg,"Ubicado en la Segunda Playa del Sardinero\, en él se ofrece una cocina creativa y marinera moderna especializada en la elaboración de arroces y carnes de buey. ","Ubicado en la Segunda Playa del Sardinero\, El Cormorán ofrece una cocina creativa y marinera moderna especializada en la elaboración de arroces y carnes de buey. \n\nDispone de Menú Degustación.",,Calle Manuel García Lago s/n,942272492,restaurante@cormoran.org,www.cormoran.org,,,,,,-3.788156105651865,43.47779346566785,9,Restaurantes,,1,2016-02-23T11:49:07.000Z,2017-10-31T15:02:07.578Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res96.csv
RES95,Restaurante Parrilla Ginés,http://lira.tlmat.unican.es/RASan/butler/server/photos/95.jpg,"Restaurante ubicado en el Sardinero con comedor interior y terraza cubierta. Destaca su carne a la parrilla\, el cocido lebaniego y el chorizo criollo. Fácil aparcamiento.","Restaurante próximo a las playas de El Sardinero y a los Campos de Sport del Racing.\n\nTiene capacidad para 135 comensales distribuidos entre su terraza cubierta para 90 personas y en el comedor interior para 45.\n\nDestaca su carne a la parrilla\, el cocido lebaniego y el chorizo criollo. Fácil aparcamiento.","Restaurant placed near the El Sardinero beached and the Racing Club sports pitch.\n\nIt hosts up to 135 people distributed in the covered terrace for 90 people and the dining room for 45 people.\n\nTo be outlined from the menu its style stew and ""creole pork sausage"" to be outlined.\n",Avenida de Castañeda nº 15 Bajo,942281020,parrillagines@parrillagines.es,www.parrillagines.es/,,,,,,-3.789589022121504,43.47578817316764,9,Restaurantes,,1,2015-08-07T10:14:49.000Z,2017-10-31T15:02:07.578Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res95.csv
RES94,Restaurante Machinero,http://lira.tlmat.unican.es/RASan/butler/server/photos/94.jpg,"Restaurante ubicado en la zona Castilla-Hermida con cocina tradicional y raciones generosas que destaca por tener muy buena relación calidad-precio. ","Este local se sitúa a la entrada de la ciudad\, a medio camino entre la estación de Ferry y el Barrio Pesquero\, y a pocos metros de las estaciones de tren y autobuses. \n\nCocina tradicional\, artesana y creativa con raciones generosas que le valieron la distinción de la Guía Bib Gourmand\, que otorga la Guía Michelín a la mejor relación calidad-precio. \n\nLa carta es variada.","This restaurant is placed at the entrance of the city\, half way between the Ferry station and the Fishermen's Quarter and just a few metres from the train and bus station.\n\nThey offer generous rations of traditional hand-made cooking with a creative touch. The restaurant was granted with the Bib Gourmand distinction by the Michelin Guide to the best relationship of quality and price.",Calle Ruiz de Alda nº 16,942314921,informacion@machinero.com,www.machinero.com/,,http://www.facebook.com/restaurantemachinero,,,,-3.8150813266883006,43.455396328749465,9,Restaurantes,,1,2015-08-05T10:12:34.000Z,2017-10-31T15:02:07.578Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res94.csv
